,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,song_and_artist,cluster
2285,eternal flame,The Bangles,6Sai8VH9gskXW8ZFYEBUHT,0.521,0.326,4,-8.47,0,0.0247,0.13,0.0,0.121,0.395,78.952,235787,Eternal Flame - The Bangles,2
2286,valerie,Steve Winwood,4RvVeRFYO7yGIjjHGeGhxI,0.721,0.504,9,-10.53,1,0.0283,0.391,0.0504,0.106,0.691,116.281,245013,Valerie - Steve Winwood,1
2287,breakaway,Tracey Ullman,3kOhFXItXJ8ImBlUStsQ7d,0.532,0.96,8,-6.968,1,0.12300000000000001,0.16399999999999998,0.000258,0.54,0.5589999999999999,133.14,155240,Breakaway - Tracey Ullman,0
2288,let's hear it for the boy,Deniece Williams,3QACV583Ytb15emPwo7WaZ,0.79,0.5529999999999999,7,-8.357000000000001,1,0.0517,0.193,0.00106,0.0299,0.8390000000000001,122.552,251400,Let's Hear It For The Boy - Deniece Williams,1
2289,ci sarà,Al Bano And Romina Power,1dwz6B0BXUyu5exYrcczs7,0.545,0.8420000000000001,4,-2.403,0,0.0338,0.0228,0.0,0.524,0.42700000000000005,115.73100000000001,204973,Ci sarà - Al Bano And Romina Power,0
2290,glory of love,Peter Cetera,1eyq8cjUQ2daFthW2PC2GM,0.52,0.61,5,-7.935,1,0.0282,0.0805,2.95e-06,0.276,0.32899999999999996,144.983,258333,Glory of Love - Peter Cetera,5
2291,another part of me - 2012 remaster,Michael Jackson,21VCYxPZ8A2XpSNUyQCT3B,0.78,0.868,10,-4.5,1,0.0705,0.11,7.670000000000001e-05,0.35200000000000004,0.773,106.069,234720,Another Part of Me - 2012 Remaster - Michael Jackson,1
2292,enola gay,Orchestral Manoeuvres In The Dark,3WIg3fd3W8I5HU8g3Y6P0k,0.58,0.74,2,-8.408999999999999,0,0.0353,0.0101,0.0207,0.0721,0.961,143.29,212573,Enola Gay - Orchestral Manoeuvres In The Dark,4
2293,self control,Laura Branigan,2Jqc5Ypk0oBv3Ch8qpAfVQ,0.81,0.836,6,-7.403,0,0.0341,0.2,0.00565,0.10800000000000001,0.731,106.68299999999999,247080,Self Control - Laura Branigan,4
2294,you are beautiful,CHIC,3nCeGambGXJ3wiZ2E2rdEi,0.8420000000000001,0.6509999999999999,10,-13.345,1,0.0603,0.196,0.0788,0.0257,0.7390000000000001,114.506,275627,You Are Beautiful - CHIC,1
2295,shaddap you face,Joe Dolce,3GQIHV2JcSRbmfDbSVtCHA,0.769,0.713,4,-4.547,1,0.102,0.48100000000000004,0.0,0.235,0.81,119.331,192333,Shaddap You Face - Joe Dolce,1
2296,sinds 1 dag of 2 (32 jaar),Doe Maar,4mi9ZIfJSGl74d3Phptzz5,0.884,0.599,9,-10.892000000000001,1,0.0449,0.28300000000000003,0.00396,0.13699999999999998,0.963,113.743,200891,Sinds 1 Dag Of 2 (32 Jaar) - Doe Maar,1
2297,what have you done for me lately - album edit,Janet Jackson,3KnIumjR0psDBwuhLGwnLK,0.8059999999999999,0.6459999999999999,11,-5.492999999999999,1,0.0589,0.0069900000000000006,0.0054600000000000004,0.377,0.802,114.48200000000001,284000,What Have You Done For Me Lately - Album Edit - Janet Jackson,1
2298,put a little love in your heart,Al Green,3qkiG7zziOi89bxsihFjG4,0.581,0.782,6,-10.933,1,0.0398,0.0529,0.0,0.0591,0.847,101.186,228560,Put A Little Love In Your Heart - Al Green,1
2299,she drives me crazy,Fine Young Cannibals,0Zt9fqRK58Y0onY1VwaKp7,0.7959999999999999,0.693,2,-6.02,1,0.0413,0.16399999999999998,1.77e-05,0.0408,0.9540000000000001,108.8,218907,She Drives Me Crazy - Fine Young Cannibals,1
2300,let the music play,Shannon,4d8Bqtm7ODdQLFXxPSuK64,0.765,0.872,10,-6.992999999999999,0,0.11900000000000001,0.0038,0.48200000000000004,0.275,0.9009999999999999,118.074,216000,Let The Music Play - Shannon,6
2301,dance little lady dance,Tina Charles,1CLNWD0IK5YXc9KpTKaRF2,0.775,0.5670000000000001,2,-10.207,1,0.0395,0.0116,0.0139,0.284,0.96,105.35799999999999,187400,Dance Little Lady Dance - Tina Charles,1
2302,nikita,Elton John,65UEjky7jK7bCiBySNmmW8,0.642,0.6509999999999999,7,-8.37,1,0.0263,0.19899999999999998,4.1899999999999995e-05,0.0569,0.7240000000000001,86.61399999999999,344400,Nikita - Elton John,1
2303,sandy - from “grease” soundtrack,John Travolta,6sZN7DLWJDgWE8yRxLOTwS,0.682,0.56,10,-8.149,1,0.0341,0.245,1.3699999999999998e-05,0.157,0.634,109.624,151240,Sandy - From “Grease” Soundtrack - John Travolta,1
2304,rapper's delight,The Sugarhill Gang,5XEOXw9MnkBvwETvVuCnUm,0.914,0.754,2,-9.669,1,0.254,0.0717,0.0,0.0441,0.8270000000000001,111.69,234453,Rapper's Delight - The Sugarhill Gang,3
2305,too funky - single edit,George Michael,1flKNp2shyTeSAQE3Ezf8L,0.6579999999999999,0.895,1,-8.304,1,0.0753,0.0218,0.321,0.742,0.7609999999999999,98.275,225027,Too Funky - Single Edit - George Michael,0
2306,your love,The Outfield,2SdgIZTts5ocfU2vU131rl,0.544,0.865,1,-6.025,0,0.0597,0.0306,1.01e-06,0.087,0.552,129.97299999999998,213427,Your Love - The Outfield,4
2307,lucky star,Madonna,7vS2hm7Run0uvMcKuo557f,0.7659999999999999,0.872,7,-4.096,1,0.0421,0.11699999999999999,0.000545,0.314,0.919,118.465,218960,Lucky Star - Madonna,1
2308,temptation,Heaven 17,1YhoKASOZtWoe1CLaXlIMO,0.73,0.754,6,-8.328,1,0.0848,0.0923,5.920000000000001e-05,0.0661,0.34299999999999997,128.27200000000002,277253,Temptation - Heaven 17,1
2309,owner of a lonely heart,Yes,3XXgm1cBWkUAUv5O1SITaU,0.733,0.5529999999999999,7,-13.924000000000001,1,0.0382,0.252,0.00257,0.147,0.934,124.993,266267,Owner of a Lonely Heart - Yes,1
2310,woman - 2000 remastered version,John Lennon,0cCL5ntdQNff87ETmj5JHN,0.5920000000000001,0.605,3,-7.956,1,0.0224,0.275,0.0025399999999999997,0.0448,0.758,79.672,213400,Woman - 2000 Remastered Version - John Lennon,1
2311,circle in the sand,Belinda Carlisle,55bMDM39fTaNGB08XaAZAT,0.624,0.748,2,-8.812999999999999,0,0.0406,0.062,1.06e-06,0.326,0.7559999999999999,126.031,222373,Circle in the Sand - Belinda Carlisle,4
2312,fresh,Kool & The Gang,5IQaaW4ncydatZm2wJBsAv,0.823,0.62,11,-8.78,0,0.0299,0.017,0.00539,0.038,0.948,116.85700000000001,261573,Fresh - Kool & The Gang,4
2313,als de zon schijnt,André van Duin,3mIbmjA5KgCOOgIkNB47B9,0.564,0.816,11,-6.829,1,0.10099999999999999,0.439,7.31e-05,0.0904,0.9470000000000001,166.968,151693,Als De Zon Schijnt - André van Duin,1
2314,under pressure - remastered 2011,Queen,1l9EJJZPLEcGn9BtKZaks7,0.667,0.713,2,-7.252999999999999,1,0.0462,0.521,0.0,0.0734,0.526,113.521,236507,Under Pressure - Remastered 2011 - Queen,1
2315,broken wings,Mr. Mister,4A5VaeDFaX7XKV0JnsRSxw,0.33299999999999996,0.54,1,-11.68,0,0.0373,0.125,1.23e-05,0.0581,0.465,132.013,275333,Broken Wings - Mr. Mister,5
2316,waarom fluister ik je naam nog,Benny Neyman,5Ufwq9bRjv9zHoMWEeQufQ,0.433,0.439,4,-10.129,1,0.025,0.315,3.8299999999999996e-05,0.723,0.387,94.20299999999999,222813,Waarom Fluister Ik Je Naam Nog - Benny Neyman,0
2317,"blame it on the boogie - 7"" version",Big Fun,6h0lp79o3pWy0QsfioMFNE,0.64,0.935,7,-5.492999999999999,0,0.0623,0.0585,0.001,0.0385,0.841,117.48200000000001,215907,"Blame It on the Boogie - 7"" Version - Big Fun",4
2318,always on my mind,Pet Shop Boys,07ABETRdek3ACMpRPvQuaT,0.5329999999999999,0.7829999999999999,7,-10.61,1,0.0366,0.0116,0.0565,0.18600000000000003,0.726,124.874,234907,Always on My Mind - Pet Shop Boys,1
2319,i'm only shooting love,Time Bandits,26m6wCMQ244fhbHGr6ihDc,0.72,0.5670000000000001,2,-13.863,0,0.0482,0.0162,0.000684,0.0368,0.914,118.042,293107,I'm Only Shooting Love - Time Bandits,4
2320,rio,Maywood,4nxHMFeHnVu8Y6BVZz45vM,0.605,0.907,0,-7.151,1,0.0373,0.0533,0.0,0.16,0.812,95.537,204853,Rio - Maywood,1
2321,our house,Madness,2Bk1eDUqCUmzWkUeAue5DR,0.586,0.6970000000000001,0,-7.233,1,0.0397,0.0762,8.72e-05,0.0761,0.838,121.081,202000,Our House - Madness,1
2322,"living in america - from ""rocky iv"" soundtrack",James Brown,6e6GHPgyJdDWgPaFVsVhe5,0.754,0.807,0,-9.06,1,0.0353,0.0012699999999999999,0.0083,0.0515,0.7709999999999999,113.90299999999999,281653,"Living in America - From ""Rocky IV"" Soundtrack - James Brown",1
2323,suddenly last summer - remastered 2002,The Motels,29nFgy1fZBjS8a7Fbtj4S4,0.72,0.738,2,-5.7410000000000005,1,0.0281,0.14800000000000002,0.0324,0.0816,0.5870000000000001,120.15100000000001,222067,Suddenly Last Summer - Remastered 2002 - The Motels,1
2324,here we are,Gloria Estefan,3z1aTt8uaTRg8Xm98VlG6a,0.6990000000000001,0.536,9,-12.046,1,0.0324,0.6609999999999999,3.52e-05,0.0926,0.62,142.128,290240,Here We Are - Gloria Estefan,2
2325,in private,Dusty Springfield,3vgMukvxHil1fefb1QE1l4,0.7659999999999999,0.6970000000000001,10,-9.913,1,0.038,0.0426,0.000184,0.057999999999999996,0.7829999999999999,129.564,262293,In Private - Dusty Springfield,1
2326,cheri cheri lady,Modern Talking,2aEuA8PSqLa17Y4hKPj5rr,0.677,0.616,10,-13.825999999999999,1,0.032,0.45799999999999996,0.0132,0.349,0.851,114.223,226333,Cheri Cheri Lady - Modern Talking,1
2327,who's that girl - remastered version,Eurythmics,0qO7FkKWdHPc1Si1Z2nLZm,0.7709999999999999,0.46399999999999997,5,-10.175,0,0.0433,0.0892,0.0,0.0716,0.35100000000000003,119.546,225267,Who's That Girl - Remastered Version - Eurythmics,4
2328,who's johnny,El DeBarge,25LctHMZgWWEE3I7apaMN3,0.6970000000000001,0.87,0,-6.101,0,0.0588,0.21100000000000002,0.0047799999999999995,0.11599999999999999,0.78,110.691,249147,Who's Johnny - El DeBarge,4
2329,the captain of her heart,Double Side,57RLqquO0sbwgrZuR4JpTJ,0.652,0.488,10,-15.0,0,0.0271,0.455,0.754,0.0832,0.57,97.82600000000001,269987,The Captain Of Her Heart - Double Side,6
2330,right between the eyes,Wax,5vm0CC2xkzqr3sPsmDGZOX,0.614,0.6940000000000001,6,-11.083,0,0.0275,0.102,0.00942,0.141,0.898,93.265,248133,Right Between the Eyes - Wax,4
2331,demasiado corazon (too much heart),Mink DeVille,62df56oXNdwFGzmJ4pE1pI,0.7609999999999999,0.726,2,-13.645,1,0.0568,0.22899999999999998,0.157,0.248,0.8190000000000001,102.095,219093,Demasiado Corazon (Too Much Heart) - Mink DeVille,1
2332,get out of your lazy bed,Matt Bianco,4FyJT4nICfQ2pEocXBOz8J,0.489,0.868,5,-6.256,0,0.0661,0.0318,0.01,0.0906,0.875,203.351,207307,Get Out of Your Lazy Bed - Matt Bianco,5
2333,linda,Frank Boeijen Groep,6jXIElxevbWpNl45FpKQMc,0.565,0.632,5,-8.254,1,0.0292,0.12,0.000272,0.272,0.741,109.71799999999999,215787,Linda - Frank Boeijen Groep,1
2334,dancing queen,ABBA,2rgqPSIRAfaO2MGo9smdSX,0.512,0.9329999999999999,9,-4.343,1,0.0504,0.177,0.0012900000000000001,0.573,0.71,100.54299999999999,231093,Dancing Queen - ABBA,0
2335,the night you murdered love,ABC,3Bq47GRMz3D3SHHgQlSVCv,0.695,0.922,7,-7.265,1,0.0389,0.0959,0.0667,0.121,0.9209999999999999,112.48,292333,The Night You Murdered Love - ABC,1
2336,your love - remix,Lime,5tbCzqnaGRlnTazhb8TPuR,0.799,0.711,0,-8.786,0,0.0474,0.00101,0.853,0.0827,0.8,137.99200000000002,421973,Your Love - Remix - Lime,6
2337,rock the casbah,The Clash,6w1YiN1EjTVTZfjHJ8iFfw,0.804,0.87,9,-6.881,0,0.0512,0.266,0.0,0.0751,0.8740000000000001,129.656,220640,Rock The Casbah - The Clash,4
2338,true blue,Madonna,7azOuDeJGbxt5mvq3GQHXp,0.7979999999999999,0.909,11,-4.258,1,0.045,0.231,0.0,0.0502,0.866,117.947,257467,True Blue - Madonna,1
2339,bad boys,Wham!,2UTnSNZXNUnNOHSQCs1UJR,0.8079999999999999,0.6659999999999999,9,-8.898,0,0.0391,0.0234,0.000343,0.233,0.861,119.19200000000001,201840,Bad Boys - Wham!,4
2340,running in the family - single version,Level 42,3vbVPTqsL1J9To9HXiGwX0,0.8370000000000001,0.845,2,-5.291,1,0.0445,0.055999999999999994,0.0,0.10099999999999999,0.9570000000000001,124.738,236707,Running In The Family - Single Version - Level 42,1
2341,ballade pour adeline,Richard Clayderman,33KegIj1qOWG1T1TDq2xNe,0.547,0.489,0,-8.906,1,0.0411,0.259,0.755,0.114,0.245,138.018,144431,Ballade Pour Adeline - Richard Clayderman,6
2342,change,Tears For Fears,4ZQ6RPUhzcAZr81BLbiMrh,0.623,0.8009999999999999,9,-5.912000000000001,0,0.0299,0.124,0.25,0.256,0.8140000000000001,125.27,254000,Change - Tears For Fears,4
2343,coming around again,Carly Simon,4YVjOnSTkv0ZVdgI6sS7Wb,0.604,0.384,5,-14.49,1,0.0379,0.5589999999999999,0.000129,0.0924,0.22699999999999998,139.009,217617,Coming Around Again - Carly Simon,2
2344,golden brown,The Stranglers,27clMYq2GqNy99N18ymkz8,0.562,0.38299999999999995,6,-15.474,1,0.0304,0.14300000000000002,0.124,0.138,0.599,93.764,206760,Golden Brown - The Stranglers,2
2345,i'm still standing,Elton John,311hJiU7UZwRg7w9xGmhM8,0.507,0.794,10,-12.374,0,0.11,0.42100000000000004,0.0469,0.326,0.7759999999999999,177.27900000000002,182013,I'm Still Standing - Elton John,4
2346,ballerina girl,Lionel Richie,2W7vvcq5FiCZtdsdmVG5QU,0.387,0.28300000000000003,0,-13.126,1,0.0337,0.8059999999999999,0.0,0.0653,0.28,201.236,217707,Ballerina Girl - Lionel Richie,2
2347,i wanna wake up with you,Boris Gardiner,3l5s00bSGtNAj0xMHxGzlI,0.711,0.496,3,-11.397,1,0.042,0.5710000000000001,5.93e-06,0.163,0.7090000000000001,81.541,175520,I Wanna Wake Up With You - Boris Gardiner,2
2348,duel,Propaganda,3v7qgdQzpiNulr8eytLNXX,0.674,0.7020000000000001,5,-11.329,0,0.0342,0.25,0.365,0.13,0.536,144.876,288227,Duel - Propaganda,6
2349,like flames (re-recorded),Berlin,0viLuEcGZdQLROEUjkTgBe,0.594,0.727,4,-7.956,1,0.026000000000000002,0.267,0.203,0.11900000000000001,0.415,125.964,291773,Like Flames (Re-Recorded) - Berlin,5
2350,land of confusion - remastered 2007,Genesis,2oiMNaVCul7qmMzpRStjCg,0.619,0.9390000000000001,1,-6.787000000000001,1,0.0397,0.0173,0.00035499999999999996,0.327,0.677,115.164,286320,Land Of Confusion - Remastered 2007 - Genesis,1
2351,west end girls - 2001 remaster,Pet Shop Boys,7FlwylpJSe3ea6m1IrkizS,0.648,0.9470000000000001,4,-6.617000000000001,0,0.0369,0.0114,0.0567,0.105,0.602,113.255,245360,West End Girls - 2001 Remaster - Pet Shop Boys,4
2352,ca plane pour moi,Plastic Bertrand,71yCMlsD6qbD7NmNUEoVNR,0.42200000000000004,0.943,10,-4.365,1,0.0954,0.07400000000000001,6.829999999999999e-05,0.105,0.845,165.764,182133,Ca plane pour moi - Plastic Bertrand,5
2353,everywhere,Fleetwood Mac,6i8ecOsx4J2Px1maiqzqoG,0.69,0.54,4,-10.515999999999998,1,0.0317,0.218,0.00657,0.115,0.764,114.846,222733,Everywhere - Fleetwood Mac,1
2354,goodnight saigon,Billy Joel,0vkyxrs8BWAezA62Bsp84p,0.574,0.433,0,-13.012,1,0.0648,0.145,2.8999999999999998e-06,0.0668,0.139,129.56,419333,Goodnight Saigon - Billy Joel,2
2355,(forever) live and die,Orchestral Manoeuvres In The Dark,1THBF4ZoJYzZrG7BcfePOz,0.589,0.782,0,-7.638,1,0.0272,0.0927,0.25,0.243,0.6990000000000001,90.178,213053,(Forever) Live And Die - Orchestral Manoeuvres In The Dark,1
2356,jump - 2004 remaster,Van Halen,0Z7O8GMQShj9TJrm2yX1R6,0.5529999999999999,0.838,0,-5.824,1,0.0317,0.12300000000000001,3.01e-05,0.053,0.821,129.893,244107,Jump - 2004 Remaster - Van Halen,1
2357,high energy,Evelyn Thomas,2Pb7l7fWbTASjFBFwd3mOg,0.956,0.765,10,-12.743,0,0.066,0.141,0.0511,0.29,0.736,124.271,409360,High Energy - Evelyn Thomas,4
2358,to france,Mike Oldfield,20EB0GRTgi2dVHjpDARHM2,0.547,0.494,6,-8.527999999999999,0,0.0244,0.5770000000000001,1.29e-05,0.10800000000000001,0.366,98.402,279933,To France - Mike Oldfield,2
2359,"one for you, one for me",La Bionda,1Y1fEwWbC3auhuhSoONJKI,0.703,0.654,5,-10.107000000000001,0,0.034,0.0142,0.00229,0.325,0.7879999999999999,117.181,212400,"One for You, One for Me - La Bionda",4
2360,love is a stranger - remastered version,Eurythmics,4AUWfWvyckf8hvsqphwadu,0.78,0.637,5,-8.092,1,0.0262,0.00628,0.0,0.14,0.534,121.94200000000001,222813,Love Is a Stranger - Remastered Version - Eurythmics,1
2361,let's stay together - single version,Tina Turner,0ENbeOvhnswnOQtKjRGXRp,0.622,0.6859999999999999,8,-8.218,0,0.0522,0.434,0.000383,0.128,0.41100000000000003,104.18799999999999,219507,Let's Stay Together - Single Version - Tina Turner,4
2362,so in love,Orchestral Manoeuvres In The Dark,0NX9bRl4d6SHR0hWIIie5N,0.61,0.718,0,-8.818,1,0.0272,0.0153,0.00112,0.29100000000000004,0.9440000000000001,120.03200000000001,210707,So In Love - Orchestral Manoeuvres In The Dark,1
2363,sounds like a melody,Alphaville,3ISKwLMuxKyp8mkxYpRzSa,0.65,0.872,7,-8.533999999999999,1,0.0414,0.12300000000000001,0.000185,0.255,0.603,97.436,267907,Sounds Like a Melody - Alphaville,1
2364,does your mother know,ABBA,0Ny4yM9JFFuCUZ497ouxKe,0.7040000000000001,0.8340000000000001,7,-5.169,1,0.036000000000000004,0.057,6.620000000000001e-05,0.102,0.972,135.19799999999998,193560,Does Your Mother Know - ABBA,1
2365,la isla bonita,Madonna,6r8k1vznHrzlEKYxL4dZEe,0.7240000000000001,0.8220000000000001,1,-4.374,0,0.0333,0.304,1.3800000000000002e-05,0.0553,0.9640000000000001,99.9,242733,La Isla Bonita - Madonna,4
2366,save your love,Renée & Renato,0KUMBsKhU0LDCYHtSiaRgA,0.5,0.44,0,-14.469000000000001,1,0.0375,0.225,0.0,0.153,0.792,119.235,191013,Save Your Love - Renée & Renato,2
2367,sharazan,Al Bano And Romina Power,6C1gprZ2UsFwnfk6MKm1KE,0.41600000000000004,0.6990000000000001,9,-10.745999999999999,1,0.0628,0.336,3.05e-06,0.975,0.456,104.27600000000001,281920,Sharazan - Al Bano And Romina Power,0
2368,showing out (get fresh at the weekend) [7''version],Mel & Kim,4L50s90wFZq8jAJVMUGzqC,0.703,0.838,4,-11.782,0,0.0638,0.00613,0.0129,0.13699999999999998,0.767,119.771,214867,Showing Out (Get Fresh At the Weekend) [7''Version] - Mel & Kim,4
2369,sunshine in the music,Jimmy Cliff,18tbBXnOZRbRm9m37bs0s3,0.88,0.578,9,-9.507,0,0.0309,0.007540000000000001,0.000127,0.046,0.809,111.164,294120,Sunshine in the Music - Jimmy Cliff,4
2370,uptown girl,Billy Joel,3CSpzkoL1XgDBZ1q9aDCUV,0.696,0.943,4,-2.9619999999999997,1,0.043,0.0736,0.0,0.653,0.8320000000000001,129.002,194867,Uptown Girl - Billy Joel,0
2371,somebody's watching me,Rockwell,7nqnMxJAtbgctaOtUpyHVK,0.774,0.682,1,-5.153,0,0.0311,0.0904,0.000144,0.0568,0.893,124.12100000000001,236493,Somebody's Watching Me - Rockwell,4
2372,"situation - 12"" remix",Yazoo,1gQtl4UoURpdyyamItxXNE,0.732,0.5579999999999999,6,-10.864,1,0.0471,0.0081,0.508,0.0666,0.395,118.678,344480,"Situation - 12"" Remix - Yazoo",6
2373,thriller,Michael Jackson,1D9KEXIrlmPUkMTdYzqgX4,0.7759999999999999,0.857,11,-4.9430000000000005,1,0.0704,0.0913,0.000164,0.9179999999999999,0.799,118.41799999999999,357493,Thriller - Michael Jackson,0
2374,with or without you,U2,2JZfTvWWtpaE8NohqRXqFr,0.546,0.485,2,-9.424,1,0.027000000000000003,0.000128,0.318,0.0939,0.106,109.913,295200,With Or Without You - U2,5
2375,everybody's got to learn sometime,The Korgis,5XyRJ5xUz80dxRCLQL5f8N,0.405,0.397,1,-9.109,0,0.0272,0.0254,8.290000000000001e-05,0.0727,0.138,75.03,251133,Everybody's Got To Learn Sometime - The Korgis,2
2376,abracadabra,Steve Miller Band,2fmIPKZ6dpko0N4MQuzH4N,0.792,0.5329999999999999,9,-13.277000000000001,0,0.0361,0.0758,3.34e-06,0.192,0.965,127.5,308067,Abracadabra - Steve Miller Band,4
2377,africa,TOTO,0ITIZiGHwNTT0CwiWfmqmF,0.662,0.622,9,-8.057,1,0.0328,0.423,8.47e-06,0.0697,0.738,92.244,260040,Africa - TOTO,1
2378,the sun always shines on t.v.,a-ha,0HoaLXRp7jJtdQFunUyUGc,0.494,0.8390000000000001,9,-8.79,0,0.0647,0.0534,0.0706,0.253,0.21899999999999997,126.329,302400,The Sun Always Shines on T.V. - a-ha,5
2379,nothing's gonna stop us now,Starship,4c3tvsgUdy6Km1zBEwjFqy,0.655,0.768,6,-6.449,1,0.0224,0.0309,0.0,0.106,0.614,96.13799999999999,267400,Nothing's Gonna Stop Us Now - Starship,1
2380,i heard a rumour,Bananarama,2OJVEgqVngA4mi6lWg0OCY,0.6659999999999999,0.9620000000000001,11,-4.087,0,0.038,0.0977,5.4000000000000005e-05,0.196,0.92,123.37200000000001,204336,I Heard a Rumour - Bananarama,4
2381,één nacht alleen,Doe Maar,5Pqd8OENqnSeFXjpXPYtyP,0.904,0.575,8,-9.817,1,0.0384,0.106,1.09e-05,0.0627,0.9620000000000001,126.16,242040,Één Nacht Alleen - Doe Maar,1
2382,greatest love of all,Whitney Houston,6yJxCltgtmGxIgKOS6ndnu,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.11699999999999999,0.248,131.24200000000002,291400,Greatest Love of All - Whitney Houston,2
2383,every time you go away,Paul Young,6rZLTGM5UEpjL8Beebg1Vo,0.568,0.838,5,-4.699,1,0.0452,0.198,3.55e-06,0.17800000000000002,0.821,164.233,267880,Every Time You Go Away - Paul Young,5
2384,what kinda boy you lookin' for (girl),Hot Chocolate,3DZEDxmmnDWEJBspkt96Kl,0.778,0.63,6,-7.879,1,0.0416,0.44299999999999995,2.8800000000000002e-05,0.0778,0.965,115.215,228267,What Kinda Boy You Lookin' For (Girl) - Hot Chocolate,1
2385,the riddle,Nik Kershaw,2UKega60IVG8LAR19JpS1U,0.575,0.662,9,-9.265,1,0.0276,0.11199999999999999,0.00014,0.0702,0.955,102.441,230120,The Riddle - Nik Kershaw,1
2386,footloose,Kenny Loggins,2lst0b6BO3xflaxhMT54IW,0.595,0.903,2,-5.407,1,0.0522,0.0877,7.09e-05,0.0391,0.6579999999999999,173.918,227213,Footloose - Kenny Loggins,5
2387,what's love got to do with it - 1997 digital remaster,Tina Turner,4QjjabJx7K14tHwxEVI0Xc,0.848,0.5670000000000001,1,-5.636,1,0.0476,0.214,1.55e-06,0.0916,0.779,97.854,228733,What's Love Got To Do WIth It - 1997 Digital Remaster - Tina Turner,1
2388,caravan of love,"Isley, Jasper, Isley",3qlPinQ9JHrAshoPslCEWY,0.6829999999999999,0.612,2,-7.93,1,0.0236,0.5660000000000001,0.0,0.282,0.764,88.15899999999999,343307,"Caravan of Love - Isley, Jasper, Isley",1
2389,tokyo boy,Sandra Kim,6FW6QAK6Y0GmFs0KA9nbdI,0.8190000000000001,0.68,4,-6.728,0,0.0345,0.0179,3.76e-05,0.12,0.885,121.06700000000001,233599,Tokyo Boy - Sandra Kim,4
2390,stop,Sam Brown,3dI5ZsDDYkGOwg3QJTW4v9,0.32899999999999996,0.32899999999999996,11,-9.953,0,0.0396,0.598,0.0,0.10400000000000001,0.337,183.581,239813,Stop - Sam Brown,2
2391,big love,Fleetwood Mac,4npQqHOi5Zxxyw1oarSivu,0.639,0.757,10,-12.350999999999999,0,0.0496,0.0055899999999999995,0.0509,0.134,0.643,125.209,218840,Big Love - Fleetwood Mac,4
2392,brass in pocket,Pretenders,6YrHQ3Uv9YXK2gJNVTlT8P,0.7659999999999999,0.655,9,-6.676,1,0.0324,0.721,0.0,0.243,0.815,97.771,184093,Brass in Pocket - Pretenders,1
2393,material girl,Madonna,4HoNXgCNIuD0kky8fcs1hb,0.775,0.616,0,-12.675999999999998,1,0.0317,0.24600000000000002,6.77e-06,0.0511,0.98,136.63,240707,Material Girl - Madonna,1
2394,candy girl,New Edition,4aeTG6awASkwicYWwcEbGp,0.789,0.898,10,-5.526,0,0.20199999999999999,0.33299999999999996,0.00873,0.331,0.755,103.729,236053,Candy Girl - New Edition,4
2395,new year's day,U2,7w3klLQ4XYHxEdYL50qX9M,0.52,0.8640000000000001,8,-4.243,0,0.0328,0.00253,0.0244,0.507,0.6,133.465,258093,New Year's Day - U2,0
2396,jump (for my love) - single remix,The Pointer Sisters,3RqslTbKvOMlnJZ8T8Tza4,0.855,0.882,10,-5.745,0,0.0946,0.14800000000000002,6.31e-05,0.5670000000000001,0.8540000000000001,134.524,256080,Jump (For My Love) - Single Remix - The Pointer Sisters,0
2397,big in japan - original,Alphaville,1KtMazpCseJ2TjKPas4d7h,0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,286160,Big In Japan - Original - Alphaville,2
2398,"de do do do, de da da da",The Police,6Lu75gPIhnSYgwKZbvhu65,0.7879999999999999,0.473,9,-10.501,1,0.0545,0.0573,0.0469,0.33899999999999997,0.872,147.69,246920,"De Do Do Do, De Da Da Da - The Police",1
